3859,Emma Smith,70,Canada,s7072,Indiana Jones and the Last Crusade,"Action & Adventure, Children & Family Movies, Classic Movies",127 min,2.7894807179915486
8738,Emma Smith,50,Australia,s6162,Ancient Aliens,"Docuseries, Science & Nature TV",1 Season,0.1815441107708471
6311,Emma Davis,24,Japan,s1637,Dance Dreams: Hot Chocolate Nutcracker,"Children & Family Movies, Documentaries",81 min,0.33870009971582626
1828,Sarah Smith,42,India,s1063,Law School,"Crime TV Shows, International TV Shows, TV Dramas",1 Season,2.8135719195163027
17819,John Smith,50,Brazil,s5906,Ralphie May: Imperfectly Yours,Stand-Up Comedy,69 min,3.833957433010069
3206,James Davis,20,Australia,s5082,Rip Tide,"Children & Family Movies, Dramas, Sports Movies",87 min,2.9312540776219813
9415,Michael Hernandez,15,Germany,s1935,Bully,Documentaries,98 min,3.3064596801941235
21728,Emma Davis,21,Australia,s2442,What's Up?,"Comedies, Dramas, International Movies",95 min,4.954290802774607
10397,David Brown,15,USA,s4596,Needhi Singh,"Action & Adventure, Dramas, International Movies",103 min,1.5891804255138875
974,Michael Smith,39,UK,s2844,Aurora,"Dramas, International Movies",186 min,0.49760270118690386
19350,Michael Johnson,21,Canada,s6479,Christmas Crush,"Comedies, Romantic Movies",87 min,3.9404983172287276
8340,David Garcia,56,Canada,s8399,The Lobster,"Comedies, International Movies, Romantic Movies",119 min,1.2749151260175458
16273,David Martinez,59,Mexico,s891,Castlevania,"Anime Series, TV Horror, TV Thrillers",4 Seasons,4.3757924729721225
17128,Katie Martinez,58,Mexico,s4312,Voltron: Legendary Defender,Kids' TV,8 Seasons,1.1101610775369186
3301,Jane Miller,76,Australia,s705,A Man For The Week End,"Comedies, Dramas, International Movies",95 min,3.142726431150415
15223,John Miller,67,Germany,s1773,The 12th Man,"Action & Adventure, Dramas, International Movies",130 min,1.2264961470599345
11627,Katie Miller,38,Mexico,s3228,The Irishman,Dramas,209 min,1.3661191564664021
15784,Jane Martinez,71,Canada,s7845,Red Dawn,"Action & Adventure, Cult Movies",114 min,1.3886188748049828
13761,Jane Miller,67,USA,s8752,Wish I Was Here,"Comedies, Dramas, Independent Movies",106 min,4.819134176727759
14930,John Johnson,69,Japan,s8087,Stealing History,"Documentaries, International Movies",52 min,3.78070391730398
17276,Jane Miller,46,Mexico,s7207,Kilo Two Bravo,"Dramas, Independent Movies, Thrillers",109 min,4.7788470321114165
10200,David Jones,59,USA,s7638,Ocean's Eleven,"Action & Adventure, Classic Movies, Comedies",127 min,1.676229350110855
5077,Sarah Garcia,44,Canada,s1388,The Next Three Days,"Dramas, Thrillers",133 min,2.150771228085748
18686,Emma Garcia,76,Brazil,s4438,Gaddar: the Traitor,"Dramas, International Movies, Thrillers",126 min,3.144226213001564
253,James Jones,35,Australia,s1004,Zero,"International TV Shows, TV Comedies, TV Dramas",1 Season,0.7867602720410122
13023,Sarah Davis,78,Germany,s7630,Nurses Who Kill,"British TV Shows, Crime TV Shows, Docuseries",1 Season,2.251487991689257
4706,Emma Brown,68,UK,s8625,Tremors 4: The Legend Begins,"Comedies, Horror Movies, Sci-Fi & Fantasy",101 min,2.9190817538158043
2455,James Hernandez,53,Germany,s8409,The lynx,"Dramas, International Movies",82 min,3.641435722884043
12516,Katie Williams,58,Brazil,s2256,Was It Love?,"International TV Shows, Korean TV Shows, Romantic TV Shows",1 Season,2.9044124225280994
4677,Katie Brown,32,Mexico,s8737,Who's the One,"International TV Shows, Romantic TV Shows, TV Comedies",1 Season,0.4682190534869918
21109,James Garcia,29,USA,s1842,The Last Kids on Earth,"Kids' TV, TV Comedies",3 Seasons,1.8085323330353913
8056,Chris Miller,68,Brazil,s8019,Silent Hill: Revelation,Horror Movies,94 min,4.181362586610845
6930,Michael Hernandez,35,Australia,s7764,Power Rangers Dino Thunder,Kids' TV,1 Season,1.1692879536997203
7173,John Smith,33,Australia,s281,Bake Squad,Reality TV,1 Season,4.174073004104585
5618,Michael Johnson,78,UK,s1660,Hard Kill,Action & Adventure,98 min,0.24443830530452515
8592,Alex Garcia,20,France,s6335,Blockbuster,"Comedies, Independent Movies, International Movies",85 min,1.5629587359037533
18076,Chris Brown,55,USA,s5094,Mustang Island,"Comedies, Dramas, Independent Movies",86 min,0.9241556636740544
17135,John Hernandez,20,Japan,s2985,Omniscient,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",1 Season,2.852939729905704
10917,Sarah Brown,78,USA,s2795,The Letter for the King,"British TV Shows, International TV Shows, TV Action & Adventure",1 Season,1.1445266549003752
22380,Sarah Miller,63,Mexico,s5084,Milada,"Dramas, International Movies",124 min,3.8763557937425035
7847,Emma Williams,64,Germany,s8593,Timeless Season,"International TV Shows, TV Dramas",1 Season,0.6169616580185883
8487,Alex Garcia,23,Australia,s3895,A Fortunate Man,"Dramas, International Movies",168 min,4.220367463264901
7541,Sarah Johnson,19,Brazil,s6807,Friends,"Classic & Cult TV, TV Comedies",10 Seasons,3.519832764453168
1423,John Williams,75,Mexico,s2382,Last Flight to Abuja,"Dramas, International Movies",76 min,3.4702409629209248
18072,David Johnson,53,Germany,s82,Kate,Action & Adventure,106 min,2.952602117971651
5280,Katie Davis,39,France,s1132,Seven Souls in the Skull Castle: Season Flower,"Action & Adventure, Dramas, International Movies",181 min,3.879140440818087
21589,Sarah Davis,37,Mexico,s715,Beyond Evil,"Crime TV Shows, International TV Shows, TV Thrillers",1 Season,1.9696008015832605
24343,Chris Miller,75,Brazil,s4616,Zindagi Kitni Haseen Hay,"Dramas, International Movies, Romantic Movies",126 min,3.2012011480795732
13035,Alex Brown,56,Canada,s8318,The Gathering,"Comedies, Dramas, International Movies",124 min,4.525627838904311
14169,Michael Brown,34,Japan,s5422,Young & Hungry,TV Comedies,5 Seasons,4.346853815209507
4199,Alex Miller,23,Japan,s2738,Mighty Raju Rio Calling,"Children & Family Movies, Sports Movies",97 min,3.9992054476025896
9030,Emma Smith,13,India,s4928,Beyond Skyline,"Action & Adventure, Sci-Fi & Fantasy",107 min,3.5658998982096826
8086,James Brown,79,France,s3272,K-On!,"Anime Series, Teen TV Shows",2 Seasons,4.42912655807354
9261,Jane Miller,74,Brazil,s6410,Camera Store,"Comedies, Dramas",104 min,0.4779533532894248
8480,Katie Smith,78,UK,s8413,The Man Who Would Be Polka King,"Documentaries, Music & Musicals",68 min,4.848904369891213
1391,Chris Brown,79,Mexico,s8797,Yunus Emre,"International TV Shows, TV Dramas",2 Seasons,2.553766002385724
7495,Jane Jones,77,Mexico,s149,HQ Barbers,TV Shows,1 Season,3.9460963043787873
23778,Katie Hernandez,28,France,s4759,Amazing Interiors,"British TV Shows, International TV Shows, Reality TV",1 Season,1.021742202448062
23196,David Hernandez,80,Australia,s2724,Friendship,"Action & Adventure, Dramas, International Movies",161 min,3.390652864661972
19588,James Jones,25,France,s343,Major Payne,Comedies,97 min,0.8457568111727276
14990,Chris Brown,75,France,s2438,My Horrible Grandma,"Comedies, Dramas, International Movies",100 min,4.60688287573416
4242,Chris Johnson,53,Mexico,s1173,Loyiso Gola: Unlearning,Stand-Up Comedy,60 min,0.587595342487161
8787,John Davis,51,India,s1710,First Love,"Dramas, International Movies, Romantic Movies",123 min,0.36236330770496983
19492,James Jones,64,Mexico,s8499,The Score,"Dramas, Thrillers",124 min,4.796905605955147
10924,John Brown,75,Japan,s8088,Step Brothers,Comedies,98 min,4.337437686950593
10353,Sarah Williams,77,Australia,s6180,APEX: The Story of the Hypercar,Documentaries,86 min,2.9706391572017026
14003,Sarah Garcia,80,France,s1036,The Zookeeper's Wife,Dramas,127 min,4.373772919518571
2574,Emma Davis,49,UK,s923,The Clovehitch Killer,"Dramas, Independent Movies, Thrillers",109 min,2.9309795984319726
19830,Sarah Jones,62,Mexico,s2884,The Trials of Gabriel Fernandez,"Crime TV Shows, Docuseries",1 Season,2.223184587957112
2618,Chris Williams,54,Mexico,s5913,The Other One: The Long Strange Trip of Bob Weir,"Documentaries, Music & Musicals",84 min,2.9437643903407067
16420,Alex Miller,60,USA,s904,Nayattu,"Dramas, International Movies, Thrillers",122 min,2.803094588435411
23118,David Smith,58,Australia,s8784,Yoko,Kids' TV,1 Season,0.052761254599977825
1142,Alex Davis,69,USA,s4910,Holy Goalie,"Comedies, International Movies, Sports Movies",95 min,0.18356805766007234
23658,James Garcia,67,UK,s1072,Motu Patlu in Hong Kong: Kung Fu Kings 3,"Children & Family Movies, Music & Musicals",84 min,4.234073937490442
3501,Jane Williams,18,UK,s3057,Chhota Bheem Kung Fu Dhamaka Series,Kids' TV,1 Season,4.811817360727885
675,Alex Garcia,63,Australia,s7779,Power Rangers Super Megaforce: The Legendary Battle (Extended),Movies,55 min,1.5995221026466677
23584,David Johnson,57,Brazil,s1536,How To Ruin Christmas,"International TV Shows, TV Comedies, TV Dramas",1 Season,0.024756863352062286
8682,Sarah Williams,53,Australia,s6633,Don't Think Twice,"Comedies, Dramas, Independent Movies",92 min,4.44286576868664
3466,Emma Miller,61,Brazil,s3393,10 Days in Sun City,"Comedies, International Movies, Romantic Movies",87 min,1.0741043477066832
9581,Chris Miller,32,USA,s7657,Once In A Lifetime Sessions with Noel Gallagher,"Documentaries, Music & Musicals",66 min,2.1795697891732253
3311,Emma Williams,70,Japan,s139,Dear John,"Dramas, Romantic Movies",108 min,4.753968373470459
18772,Emma Garcia,31,Mexico,s4718,Dinotrux Supercharged,Kids' TV,3 Seasons,1.9422504005087755
8473,Michael Davis,39,USA,s982,G.O.R.A,"Action & Adventure, Comedies, International Movies",123 min,3.134442300380096
22180,Emma Jones,79,Japan,s4438,Gaddar: the Traitor,"Dramas, International Movies, Thrillers",126 min,0.2576435152052159
17373,Alex Brown,64,India,s1693,America's Next Top Model,Reality TV,2 Seasons,1.6539146247678849
12394,David Miller,44,Japan,s5200,Pup Star: Better 2Gether,"Children & Family Movies, Comedies",93 min,3.5937180704569665
4909,James Miller,23,Germany,s3508,Travel Mates 2,"Comedies, International Movies",111 min,2.3311277925630365
23800,Alex Martinez,42,India,s4388,Vai Anitta,"Docuseries, International TV Shows, Reality TV",1 Season,4.821652398046427
11393,Alex Brown,24,Germany,s6284,Benji: Off the Leash,"Children & Family Movies, Dramas",100 min,3.046600768529986
8030,David Brown,51,India,s3238,Brother,"Dramas, Independent Movies, International Movies",97 min,0.5812200514759847
19739,Sarah Smith,17,Mexico,s8127,Superbad,"Comedies, Cult Movies",113 min,0.0740181188069916
1883,Sarah Jones,62,Brazil,s7345,Love Dot Com: The Social Experiment,"Comedies, Romantic Movies",98 min,1.0784169130433936
17569,Emma Johnson,17,Brazil,s2225,Funan,"Dramas, International Movies",87 min,2.6142030144239814
5137,Michael Garcia,13,Australia,s8059,Sotus The Series,"International TV Shows, Romantic TV Shows, TV Dramas",1 Season,0.4021797057636778
19524,James Jones,66,India,s8484,The Rezort,"Horror Movies, International Movies",90 min,3.7803204006717843
3052,Alex Davis,45,France,s6188,"As Above, So Below","Horror Movies, Thrillers",93 min,0.057010683910380666
15546,John Brown,36,USA,s4322,Pine Gap,"International TV Shows, TV Dramas",1 Season,1.2906860675485454
14511,Sarah Davis,57,Japan,s7399,Manolo: The Boy Who Made Shoes for Lizards,"Documentaries, International Movies",89 min,3.0199712877008293
24444,Sarah Johnson,38,France,s7476,Moh Maya Money,"Dramas, Independent Movies, International Movies",109 min,3.7009824918396546
17409,James Hernandez,59,France,s7632,Nymphomaniac: Volume II,"Dramas, Independent Movies, International Movies",124 min,3.365741984336612
1250,John Davis,27,Germany,s5070,The Shannara Chronicles,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2 Seasons,2.055229068983878
117,Sarah Jones,33,France,s7502,Monster High: Why Do Ghouls Fall in Love?,Children & Family Movies,46 min,3.2134170516129803
5050,Emma Davis,19,USA,s6274,"\"Behind \"\"The Cove\"\": The Quiet Japanese Speak Out\"","Documentaries, International Movies",105 min,1.539325809130045
1328,David Garcia,62,Mexico,s4460,Sigaram Thodu,"Dramas, International Movies, Thrillers",141 min,4.587488505088561
23356,Michael Martinez,40,Mexico,s3751,Leila,"British TV Shows, International TV Shows, TV Dramas",1 Season,0.8215411451772436
10197,Michael Smith,52,Canada,s8697,War Horse,Dramas,147 min,2.4750676047748055
12595,Alex Miller,42,USA,s7644,Oh My Ghost 2,"Comedies, Horror Movies, International Movies",103 min,1.8550716250782762
21367,Sarah Smith,71,UK,s6446,Chappaquiddick,Dramas,106 min,4.347093828209104
12097,John Johnson,80,Brazil,s8523,The Super,Horror Movies,89 min,2.960138872857801
3726,James Jones,64,France,s3789,Chopsticks,"Comedies, Dramas, Independent Movies",101 min,2.785895172717257
7406,Sarah Jones,42,India,s8544,The Unborn Child,"Horror Movies, International Movies",93 min,3.6704970480625643
13576,Michael Brown,22,Japan,s6681,Elephants Dream 4 Hour,"International Movies, Sci-Fi & Fantasy",196 min,3.8779038289634524
7890,Katie Brown,21,Japan,s603,The Karate Kid Part II,"Action & Adventure, Children & Family Movies, Dramas",113 min,0.10535486176655284
4441,Alex Smith,64,USA,s2638,The Promise,"Dramas, International Movies",110 min,3.917085991259909
12636,David Garcia,68,USA,s2973,Gang of the Caribbean,"Dramas, International Movies",86 min,2.571737237771427
20476,Sarah Davis,27,Germany,s1684,Well Done Abba,"Comedies, International Movies",135 min,1.6901602734252164
24500,Sarah Martinez,14,Canada,s7615,NOVA: Prediction by the Numbers,Documentaries,53 min,2.7648925732002545
6997,Emma Miller,34,Japan,s6348,Bob Ross: Beauty Is Everywhere,TV Shows,1 Season,4.0658620960478045
17179,Alex Williams,52,UK,s6260,Beak & Brain: Genius Birds From Down Under,"Documentaries, International Movies",52 min,3.361627467170312
22573,James Martinez,60,Brazil,s4375,Sabrina,"Horror Movies, International Movies",114 min,0.973399660622638
1211,Emma Johnson,59,Australia,s6193,At First Light,"Dramas, Sci-Fi & Fantasy",91 min,4.71110947308554
5408,David Jones,75,Brazil,s6016,4th Man Out,"Comedies, LGBTQ Movies",86 min,3.0003086997757773
15517,Alex Jones,46,Japan,s5474,War Machine,"Comedies, Dramas",123 min,3.5835794393794744
22181,David Williams,77,Australia,s733,To All the Boys: Always and Forever - The Afterparty,36 min,TV-MA,1.355052356549153
11261,Sarah Davis,45,Canada,s1290,Wave of Cinema: Surat dari Timur,"Documentaries, International Movies, Music & Musicals",58 min,0.9211447684864077
16978,John Davis,24,USA,s2470,Ne Zha,"Action & Adventure, Comedies, International Movies",110 min,0.06484121578083257
1289,Sarah Smith,16,UK,s8502,The Secret Life of Pets 2,"Children & Family Movies, Comedies",86 min,3.9996700349564533
2790,Sarah Miller,56,France,s2863,"Pop, Lock 'n Roll","Dramas, International Movies, Romantic Movies",88 min,4.129323471629515
15158,Sarah Brown,18,USA,s8250,The Cincinnati Kid,"Classic Movies, Dramas",103 min,3.8026290724004386
22053,Michael Garcia,40,Australia,s4482,Baahubali: The Beginning (English Version),"Action & Adventure, Dramas, International Movies",138 min,3.3236539346089544
1790,James Smith,35,UK,s1997,The Paramedic,"Dramas, International Movies, Thrillers",94 min,1.3774522547433488
24551,Katie Hernandez,77,Canada,s3203,Wandering Stars,"Documentaries, International Movies, Music & Musicals",95 min,2.6166289577667783
1154,David Jones,53,Canada,s6993,Hoodwinked Too! Hood vs. Evil,"Children & Family Movies, Comedies",86 min,1.4369871157796466
4989,Michael Miller,49,Australia,s2915,Isi & Ossi,"Comedies, International Movies, Romantic Movies",113 min,1.6296283744547124
2891,Emma Brown,29,Mexico,s6046,A Mission in an Old Movie,"Comedies, International Movies",98 min,3.177303964878085
15031,Chris Hernandez,46,Brazil,s1038,Tuesdays & Fridays,"Comedies, Dramas, International Movies",106 min,1.0798802037727313
21572,Sarah Johnson,24,USA,s6292,Beyblade: Metal Fusion,"Anime Series, Kids' TV",1 Season,1.2174661827592765
18588,Chris Martinez,28,Germany,s1917,Rize,"Documentaries, Music & Musicals",87 min,0.9463756656612426
14023,Katie Hernandez,23,Mexico,s2821,Justine,"Dramas, Independent Movies",106 min,0.5132323696781849
11843,James Smith,41,Canada,s5938,The Short Game,"Children & Family Movies, Documentaries, Sports Movies",100 min,0.9525483021674924
19736,Chris Johnson,48,USA,s6876,Good Kill,Dramas,103 min,1.9849596624746313
14198,Alex Hernandez,27,Australia,s3466,First Kiss,"Dramas, International Movies, Romantic Movies",90 min,3.084654987725414
10962,Sarah Johnson,32,UK,s2981,What the Love! with Karan Johar,"International TV Shows, Reality TV, Romantic TV Shows",1 Season,1.420993379287312
12920,Emma Martinez,38,France,s3355,Grego Rossello: Disculpe las molestias,Stand-Up Comedy,65 min,1.6903765545666634
82,Sarah Garcia,78,France,s6646,Dragonkala Ka Rahasya,Children & Family Movies,68 min,2.7526620242318027
23595,Michael Davis,56,Mexico,s4536,YG Future Strategy Office,"International TV Shows, Korean TV Shows, TV Comedies",1 Season,3.8917586199425203
17538,Katie Hernandez,66,Brazil,s8098,Storage Wars: Northern Treasures,"International TV Shows, Reality TV",1 Season,1.2957083438362271
24679,Alex Brown,48,Brazil,s8489,The River Thief,"Dramas, Independent Movies",87 min,0.2584236014125896
19554,James Miller,42,Germany,s2177,Rogue Warfare: The Hunt,Action & Adventure,104 min,1.8343351079313885
23470,Alex Jones,56,Canada,s4173,Conversations with a Killer: The Ted Bundy Tapes,"Crime TV Shows, Docuseries",1 Season,1.5081691239514665
19627,Jane Martinez,23,Australia,s6958,Hellboy,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy",122 min,2.0868762208779676
19249,David Martinez,56,Brazil,s6089,Acts of Violence,Action & Adventure,87 min,4.403390966782989
4570,John Johnson,40,Japan,s1758,LEGO Jurassic World: Secret Exhibit,Kids' TV,1 Season,4.010945436666104
18406,David Jones,19,Germany,s7737,Phir Se,"International Movies, Romantic Movies",118 min,2.0598426811628006
6673,Alex Miller,40,USA,s8278,The Devil Is a Part-Timer!,Anime Series,1 Season,3.2406625671274214
8911,Alex Hernandez,60,Australia,s2177,Rogue Warfare: The Hunt,Action & Adventure,104 min,2.675105956941621
18260,Sarah Smith,46,Japan,s439,2 Weeks in Lagos,"Dramas, International Movies, Romantic Movies",107 min,4.939320980103456
10940,Jane Hernandez,52,Australia,s7327,"Lock, Stock and Two Smoking Barrels","Action & Adventure, Comedies, Independent Movies",108 min,2.3806093558842862
22090,Sarah Williams,23,Japan,s2389,Alexa & Katie,"Kids' TV, TV Comedies",4 Seasons,3.238623022283486
23795,Alex Martinez,35,Brazil,s4343,Line Walker,"Action & Adventure, Dramas, International Movies",109 min,3.1164064766247765
23999,Sarah Davis,75,USA,s7863,Revenge,"Crime TV Shows, International TV Shows, TV Dramas",1 Season,2.664162375552369
10078,John Hernandez,55,Japan,s1607,Fierce,"Comedies, Dramas, International Movies",118 min,2.818255497105204
19201,Michael Hernandez,26,Mexico,s5457,Michael Lost and Found,"Documentaries, International Movies, LGBTQ Movies",19 min,1.9760801075963603
11130,Michael Martinez,25,Germany,s7779,Power Rangers Super Megaforce: The Legendary Battle (Extended),Movies,55 min,3.249142163955791
21301,Jane Miller,79,Australia,s7308,Limmy's Show!,"British TV Shows, TV Comedies",2 Seasons,3.043718859905577
17241,Sarah Brown,47,Germany,s4499,Project S The Series,"International TV Shows, TV Dramas, Teen TV Shows",4 Seasons,4.415754042715502
10150,Katie Martinez,50,Australia,s5572,Asoka,"Action & Adventure, Dramas, International Movies",168 min,0.3867991874256649
487,Chris Jones,34,UK,s8490,The River Wild,Action & Adventure,111 min,0.012737834805982007
19199,Emma Brown,32,Canada,s2464,Grandmother's Farm,"Comedies, Horror Movies, International Movies",71 min,0.035253125965691856
327,Chris Johnson,67,Mexico,s5436,Man to Man,"Crime TV Shows, International TV Shows, Korean TV Shows",1 Season,0.08704808256927155
15016,Alex Williams,18,Brazil,s4996,Ladies First,"Documentaries, International Movies, Sports Movies",40 min,3.871661170535239
11938,Emma Williams,45,France,s5471,Bloodline,"TV Dramas, TV Mysteries, TV Thrillers",3 Seasons,3.482521719795053
18218,James Jones,80,Japan,s6910,Hairspray,"Children & Family Movies, Comedies, Music & Musicals",116 min,3.1735375381865443
7344,Jane Brown,70,Brazil,s749,"Fresh, Fried & Crispy",Reality TV,1 Season,2.688667523574015
6671,Jane Miller,18,USA,s111,Money Heist: From Tokyo to Berlin,"Docuseries, International TV Shows, Spanish-Language TV Shows",1 Season,0.09418310961541554
11192,James Miller,49,Japan,s7571,Nature: Raising the Dinosaur Giant,Documentaries,53 min,0.70106832987408
1050,John Garcia,79,France,s3931,The Silence,"Horror Movies, Thrillers",91 min,3.2481761684011268
23706,Chris Miller,52,Brazil,s7997,Shararat,"Comedies, International Movies, Music & Musicals",148 min,4.491741171607134
11102,James Brown,64,Germany,s5930,Print the Legend,Documentaries,100 min,0.5783694861261413
6637,Alex Brown,22,France,s7657,Once In A Lifetime Sessions with Noel Gallagher,"Documentaries, Music & Musicals",66 min,2.2688924157125663
21233,Alex Hernandez,71,UK,s8271,The Dawn Wall,"Documentaries, Sports Movies",100 min,2.8812874967048145
5208,Michael Williams,73,USA,s3082,How High 2,Comedies,89 min,0.7638896621964963
13826,James Smith,72,Canada,s8166,Teresa,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1 Season,3.7736238869356
8290,Chris Smith,73,Mexico,s906,Super Me,"Action & Adventure, Dramas, International Movies",104 min,1.3436378821129857
7718,Emma Brown,69,Brazil,s439,2 Weeks in Lagos,"Dramas, International Movies, Romantic Movies",107 min,3.3959206032219797
19680,James Jones,37,Brazil,s7834,Rangreza,"Dramas, International Movies, Music & Musicals",126 min,3.6201940072730023
11698,Emma Johnson,30,Mexico,s7006,Hot Rod,"Comedies, Sports Movies",88 min,3.939599887124847
4242,Chris Johnson,53,Mexico,s5549,Life 2.0,Documentaries,99 min,4.27091699393655
23659,Katie Hernandez,68,Japan,s3404,Mighty Little Bheem: Diwali,"Kids' TV, TV Comedies",1 Season,1.6142533207298726
16845,Michael Jones,61,Germany,s8462,The Polar Express,Children & Family Movies,100 min,4.127948484777313
7017,John Smith,32,USA,s41,He-Man and the Masters of the Universe,"Kids' TV, TV Sci-Fi & Fantasy",1 Season,0.2322561807953588
7035,David Williams,31,Canada,s5227,The Babysitter,"Comedies, Horror Movies",85 min,3.7223357914954063
15717,Katie Davis,24,Germany,s2676,Fary : Hexagone,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",2 Seasons,0.5040453018180591
269,Michael Miller,49,Japan,s7996,Shanghai,"Dramas, Independent Movies, International Movies",109 min,3.3535540661158603
6363,Sarah Hernandez,67,Australia,s7124,Jeopardy!,Reality TV,2 Seasons,0.539159834439974
8552,James Martinez,21,Mexico,s4309,The Innocent Man,"Crime TV Shows, Docuseries",1 Season,2.0505253477129286
20267,John Martinez,67,USA,s5236,26 Years,"Dramas, International Movies, Thrillers",135 min,3.5819158265633755
10455,Emma Brown,18,Mexico,s5736,Spanish Affair 2,"Comedies, International Movies, Romantic Movies",107 min,3.426267465712942
16132,Emma Johnson,25,Mexico,s8473,The Rainbow Troops,"Children & Family Movies, Dramas, International Movies",119 min,0.34384692139122097
4649,Alex Williams,61,Germany,s3265,Earthquake Bird,"Dramas, Romantic Movies",107 min,4.239956000143902
11296,Emma Jones,57,France,s1789,Nobody Sleeps in the Woods Tonight,"Horror Movies, International Movies",103 min,0.4523104951803669
15097,Michael Johnson,57,USA,s3184,The Last O.G.,TV Comedies,2 Seasons,3.3827382866291114
4366,Michael Hernandez,34,Japan,s3246,Singapore Social,"International TV Shows, Reality TV",1 Season,1.0889982606716249
23050,Chris Smith,58,USA,s2936,Thottappan,"Comedies, Dramas, International Movies",139 min,0.39272185126357273
16775,Alex Williams,53,USA,s8743,Wild Wild West,"Action & Adventure, Comedies, Sci-Fi & Fantasy",106 min,4.712713714773596
6430,Jane Martinez,49,Germany,s2481,Trailer Park Boys: The Animated Series,TV Comedies,2 Seasons,0.8125565857338529
24410,Emma Smith,80,Brazil,s8701,Wartime Portraits,"Docuseries, International TV Shows",1 Season,2.7196088151813225
18538,John Davis,14,Canada,s3458,Seis Manos,"Anime Series, Crime TV Shows",1 Season,1.7524401376404075
14080,Chris Martinez,18,Japan,s5553,Toro,"Dramas, International Movies, Thrillers",106 min,0.7640730624137404
6713,Michael Jones,56,India,s1100,The Fisherman's Diary,"Dramas, International Movies",143 min,3.997690006426675
8962,Emma Brown,17,France,s3549,Feo pero sabroso,"Comedies, International Movies",91 min,2.658794673421896
11287,Sarah Garcia,54,USA,s7891,Room for Rent,"Comedies, Independent Movies",89 min,4.053867208071841
22192,Alex Martinez,64,France,s4547,Monty Python: Live at Aspen,"Comedies, Documentaries",58 min,4.31572982194933
15395,James Martinez,33,France,s8691,Wake Up,"International TV Shows, TV Dramas",2 Seasons,1.1335151935467724
18317,John Garcia,54,Mexico,s137,Cold Mountain,"Dramas, Romantic Movies",154 min,4.260117331892218
19731,Emma Hernandez,36,France,s5652,Udta Punjab,"Dramas, International Movies",146 min,3.734286566063658
9469,James Garcia,17,USA,s7957,Scary Movie 5,"Comedies, Horror Movies",88 min,4.507040477610727
8117,Alex Brown,71,Australia,s1759,LEGO Ninjago,Kids' TV,2 Seasons,2.1368777211772954
18260,Sarah Smith,46,Japan,s4172,The Perfect Match,"International TV Shows, Romantic TV Shows, TV Comedies",1 Season,2.0646270988789
15271,John Brown,22,UK,s7660,Once Upon a Time in the West,"Action & Adventure, Classic Movies, International Movies",166 min,4.197267351334701
