23209,David Williams,19,USA,s713,Silver Skates,"Action & Adventure, Dramas, International Movies",138 min,0.04497662064666674
7512,James Miller,35,Brazil,s2546,Andaz Apna Apna,"Action & Adventure, Comedies, Cult Movies",160 min,4.189647760853064
6345,Katie Martinez,52,India,s1079,Shiva: The Secret World Of Vedas City,Children & Family Movies,78 min,4.8530091259642285
3734,Michael Johnson,50,UK,s4240,Sam Kinison: Live in Vegas,Stand-Up Comedy,71 min,4.000856540749432
16998,Emma Hernandez,42,Germany,s4274,Perfume,"Crime TV Shows, International TV Shows, TV Dramas",1 Season,1.43887299926523
21309,James Brown,17,India,s50,Castle and Castle,"International TV Shows, TV Dramas",2 Seasons,3.607260936276941
12171,Chris Davis,54,Brazil,s3900,Music Teacher,"Dramas, Independent Movies, International Movies",102 min,1.6125752851819808
20700,Jane Johnson,64,USA,s2624,We'll Be Right Back After The Break,"Action & Adventure, Comedies, International Movies",106 min,0.9598924271076298
18946,James Garcia,29,Canada,s4985,Secret of the Nile,"International TV Shows, Romantic TV Shows, TV Dramas",1 Season,0.45190714688120803
2738,Jane Martinez,42,USA,s8012,SHOT! The Psycho-Spiritual Mantra of Rock,"Documentaries, Music & Musicals",98 min,4.785098274276345
14933,Sarah Smith,76,Canada,s181,The Nutty Professor II: The Klumps,"Comedies, Romantic Movies",107 min,0.09743037657354792
16757,Chris Johnson,24,France,s8016,Sid the Science Kid,Kids' TV,1 Season,4.049513606244762
9591,Emma Williams,68,Japan,s3570,Game Over (Tamil Version),"Horror Movies, International Movies, Thrillers",98 min,4.796887952886417
24999,Michael Williams,71,USA,s5450,Catfight,"Comedies, Independent Movies",96 min,2.1402605152087766
15531,Chris Jones,49,Australia,s6400,Cahaya Dari Timur Beta Maluku,"Dramas, International Movies, Sports Movies",151 min,4.694705556383979
1687,Jane Martinez,49,UK,s6990,Homeland,"Dramas, Independent Movies, International Movies",73 min,0.9645086592069024
11473,Alex Jones,31,India,s5699,Asu Mare 2,"Comedies, International Movies",100 min,4.5494568414005645
10209,Sarah Brown,53,Brazil,s149,HQ Barbers,TV Shows,1 Season,1.474927287833954
13129,James Smith,40,Brazil,s2143,Mr. Peabody & Sherman,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",93 min,2.766153553403977
7884,Michael Miller,76,France,s7162,Kaaliyan,"Dramas, International Movies",105 min,0.8412355713043279
12373,Katie Jones,72,France,s2582,I Am Divine,"Documentaries, LGBTQ Movies",90 min,0.6334527413996477
18847,Jane Martinez,55,India,s6775,Footprints in the Sand,"International TV Shows, TV Dramas",1 Season,1.9884223853743528
7992,Jane Martinez,31,Japan,s1749,60 Days In,Reality TV,1 Season,4.905526732786225
10286,Katie Miller,45,Mexico,s4403,Lommbock,"Comedies, International Movies",106 min,0.42099258441456233
8390,Katie Garcia,30,Brazil,s6932,Harriet the Spy: Blog Wars,"Children & Family Movies, Comedies",87 min,2.6769733255545125
21782,Jane Miller,37,Canada,s5785,Iliza Shlesinger: Confirmed Kills,Stand-Up Comedy,78 min,1.8857288710961073
22227,John Martinez,61,Brazil,s511,Between,"International TV Shows, TV Dramas, TV Mysteries",2 Seasons,0.19043438434807547
958,Michael Brown,72,France,s2623,The Reliant,"Dramas, Faith & Spirituality",116 min,0.12577056493389804
24279,James Davis,24,France,s5798,Extremis,Documentaries,25 min,1.7042645991752243
348,Michael Williams,49,Australia,s7960,Scooby-Doo on Zombie Island,Children & Family Movies,77 min,1.0283667391903106
7264,Sarah Davis,50,Germany,s1599,Between Maybes,"Dramas, International Movies, Romantic Movies",108 min,4.041494416333998
19692,Jane Davis,80,Mexico,s733,To All the Boys: Always and Forever - The Afterparty,36 min,TV-MA,0.30086798976763585
24108,James Martinez,15,Japan,s8765,Wyatt Earp,Action & Adventure,191 min,4.838324496660974
17157,Sarah Miller,63,UK,s2402,The Woods,"Crime TV Shows, International TV Shows, TV Dramas",1 Season,1.8593471317251304
9532,John Smith,25,Japan,s8192,The Animal People,Documentaries,97 min,4.540513969217681
8376,David Smith,70,Japan,s4847,The Break with Michelle Wolf,"Stand-Up Comedy & Talk Shows, TV Comedies",1 Season,3.136128830431825
6346,Michael Brown,28,Mexico,s2857,Bhangra Paa Le,"Comedies, Dramas, International Movies",130 min,2.1005096961072534
16290,John Williams,49,Australia,s1771,Wheels of Fortune,"Comedies, Sports Movies",107 min,4.180188127760212
24519,Emma Hernandez,27,USA,s5075,Bad Day for the Cut,"Independent Movies, International Movies, Thrillers",99 min,0.36595440844738647
8830,Michael Davis,20,UK,s2781,Curtiz,"Dramas, International Movies",99 min,4.818765909394264
6917,Chris Jones,51,Japan,s2572,Mike Birbiglia: My Girlfriend's Boyfriend,Stand-Up Comedy,76 min,1.4483251612768737
14522,James Hernandez,32,Mexico,s6255,Bawarchi,"Classic Movies, Comedies, Dramas",125 min,4.490267850898531
23297,Michael Davis,74,Mexico,s8226,The Breadwinner,"Children & Family Movies, Dramas, International Movies",93 min,3.7810065826104866
13722,Emma Garcia,56,Mexico,s7614,NOVA: Poisoned Water,Documentaries,54 min,1.3648575385095763
8260,David Garcia,76,Australia,s6808,From Japan to Egypt,"Children & Family Movies, Comedies, Dramas",93 min,2.5983874608088033
14064,Michael Martinez,56,Australia,s4350,Set Off,"Dramas, International Movies",96 min,1.4201903724845706
9387,David Miller,45,UK,s2675,Alelí,"Comedies, Dramas, International Movies",88 min,1.931329817451219
21696,Jane Johnson,41,Brazil,s5391,Against the Tide,"Crime TV Shows, International TV Shows, TV Dramas",1 Season,4.72165618782215
12251,Chris Garcia,23,Germany,s5812,Behind Enemy Lines,"British TV Shows, Docuseries",1 Season,2.7330526904287074
8149,Emma Smith,76,Canada,s4628,Battlefish,"Reality TV, Science & Nature TV, TV Action & Adventure",1 Season,2.9925657214415597
4538,John Brown,18,Australia,s395,African America,"Dramas, Independent Movies, International Movies",97 min,3.100963503805069
15719,John Williams,32,Brazil,s3042,Bulletproof 2,"Action & Adventure, Comedies",97 min,4.534010084792276
4653,James Johnson,51,Germany,s6936,Hart of Dixie,"TV Comedies, TV Dramas",4 Seasons,4.3795958322029485
22270,Chris Johnson,40,France,s3490,Abstract: The Art of Design,Docuseries,2 Seasons,4.4960712039773645
9508,James Miller,24,Brazil,s7969,Secret Affair,"International TV Shows, Korean TV Shows, Romantic TV Shows",1 Season,0.5916103808178186
14963,Jane Johnson,24,Mexico,s5116,48 Christmas Wishes,"Children & Family Movies, Comedies",84 min,3.0572685777857163
17334,Chris Jones,64,Canada,s1386,Demon Slayer: Kimetsu no Yaiba,"Anime Series, International TV Shows",1 Season,3.253310175030308
19947,Chris Johnson,44,Brazil,s1836,I Am Vengeance: Retaliation,Action & Adventure,82 min,4.6362305776264305
4530,Michael Hernandez,56,Brazil,s7096,Irada Pakka,"Comedies, Dramas, International Movies",137 min,1.9501315317941836
1521,Sarah Johnson,37,Japan,s2601,Good Witch,"TV Dramas, TV Sci-Fi & Fantasy",5 Seasons,4.497336284760384
9748,David Williams,24,India,s639,Sex/Life,"Romantic TV Shows, TV Dramas",1 Season,3.7939965310469246
12627,Chris Davis,22,USA,s6046,A Mission in an Old Movie,"Comedies, International Movies",98 min,3.6502835667580187
18595,Katie Garcia,37,Australia,s5484,Lovesong,"Dramas, Independent Movies, Romantic Movies",84 min,2.25726241249618
22282,Emma Williams,29,Brazil,s4718,Dinotrux Supercharged,Kids' TV,3 Seasons,2.8167463272468902
11262,Sarah Hernandez,48,Australia,s1430,Mighty Little Bheem: Kite Festival,"Kids' TV, TV Comedies",1 Season,3.404215171465004
14404,Emma Miller,79,UK,s8793,Young Tiger,"Action & Adventure, International Movies",81 min,4.746921418072201
20109,Sarah Martinez,56,Japan,s7967,Season of the Witch,"Action & Adventure, Sci-Fi & Fantasy",95 min,0.32283099776675817
5889,Emma Hernandez,51,USA,s5945,Hard Lessons,Dramas,94 min,1.1848320636115328
18922,David Johnson,56,Germany,s4616,Zindagi Kitni Haseen Hay,"Dramas, International Movies, Romantic Movies",126 min,0.3000979796966269
17031,Chris Smith,14,Canada,s3589,Cannon Busters,"Anime Series, International TV Shows",1 Season,0.3037440473066627
2395,Alex Miller,73,Canada,s3704,El testigo,"Documentaries, International Movies",73 min,3.3617485027130263
16304,Michael Jones,42,Mexico,s3364,Shine On with Reese,"Docuseries, Stand-Up Comedy & Talk Shows",1 Season,4.294478257197072
14858,Sarah Miller,58,USA,s3945,Tijuana,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1 Season,0.012480853615355336
1689,Alex Johnson,69,France,s238,Boomika (Hindi),"Horror Movies, International Movies, Thrillers",122 min,0.342097942944688
10061,David Miller,38,USA,s6392,Burlesque: Heart of the Glitter Tribe,Documentaries,76 min,2.6928100556142622
19640,Katie Smith,54,Brazil,s2925,French Toast,"Comedies, International Movies, Romantic Movies",86 min,0.9807004787684859
24592,Katie Brown,40,Australia,s1944,Jab We Met,"Comedies, International Movies, Music & Musicals",143 min,2.2901563598838854
22296,Alex Smith,37,Mexico,s559,6 Bullets,Action & Adventure,115 min,3.0313094733623775
23662,Emma Smith,69,Australia,s4932,Pickpockets,"Dramas, Independent Movies, International Movies",108 min,1.5746376564652387
1566,James Miller,19,Brazil,s4264,Demon's Path,"Crime TV Shows, International TV Shows, TV Dramas",1 Season,1.2248779842930442
36,Michael Jones,26,UK,s1661,Shawn Mendes: In Wonder,"Documentaries, Music & Musicals",83 min,0.05754623694596617
24840,John Jones,43,Brazil,s6010,3 Heroines,"Dramas, International Movies, Sports Movies",124 min,2.369297205638667
23199,David Williams,15,India,s6961,Hera Pheri,"Action & Adventure, Comedies, Dramas",156 min,1.7675032212269037
8187,Emma Johnson,55,Germany,s5179,Fate/Apocrypha,"Anime Series, International TV Shows",2 Seasons,2.2269177299843355
9197,Chris Miller,60,Brazil,s7064,Incoming,"Action & Adventure, Sci-Fi & Fantasy",89 min,1.0636797473180497
4286,Alex Davis,24,USA,s8733,White Chamber,"Sci-Fi & Fantasy, Thrillers",89 min,1.315533278947817
19781,Jane Johnson,21,USA,s3071,Posesif,"Dramas, International Movies, Romantic Movies",102 min,1.754873361438909
3808,Sarah Johnson,61,Brazil,s8279,The Devil We Know,Documentaries,88 min,3.2320226261154836
22645,Katie Hernandez,72,India,s3894,The Hateful Eight: Extended Version,TV Shows,1 Season,0.30778831832563636
443,Alex Williams,58,Australia,s5853,Hush,"Horror Movies, Thrillers",82 min,2.4815856100176834
24645,Michael Martinez,75,Mexico,s7773,Power Rangers S.P.D.,Kids' TV,1 Season,1.4413551875038255
39,Emma Smith,70,USA,s7570,NATURE: Natural Born Hustlers,"Docuseries, Science & Nature TV",1 Season,3.2861066393948093
11617,Alex Davis,24,USA,s8059,Sotus The Series,"International TV Shows, Romantic TV Shows, TV Dramas",1 Season,2.118029476628604
13923,James Jones,13,Australia,s1279,Brian Regan: On the Rocks,Stand-Up Comedy,58 min,3.3149821650413767
5697,Emma Miller,19,Mexico,s1731,Wrong Kind of Black,"International TV Shows, TV Comedies, TV Dramas",1 Season,3.8738226314072346
15902,Michael Brown,16,Japan,s8045,Smash: Motorized Mayhem,"Documentaries, Sports Movies",66 min,1.867020244695775
16942,John Garcia,50,Australia,s2388,4th Republic,"Dramas, International Movies, Thrillers",120 min,3.6118633292970403
24978,Emma Williams,68,Mexico,s3328,A Year In Space,"Docuseries, International TV Shows, Science & Nature TV",1 Season,0.12404201723352715
3136,Michael Smith,72,India,s6871,Golmaal: Fun Unlimited,"Comedies, International Movies",148 min,1.5337999028168054
10822,Chris Brown,72,USA,s4353,Angela's Christmas,Children & Family Movies,30 min,2.090176975290721
24536,Michael Garcia,19,Mexico,s5937,Shrek the Musical,"Children & Family Movies, Comedies, Music & Musicals",130 min,3.1481594161010396
8969,Katie Davis,20,Brazil,s7435,Meet the Trumps: From Immigrant to President,Documentaries,48 min,3.107397313147693
18489,Alex Miller,46,Australia,s2528,Sleepless Society: Two Pillows & A Lost Soul,"Crime TV Shows, International TV Shows, TV Dramas",1 Season,1.2271483649065358
12953,Jane Williams,53,USA,s1788,Metallica Through The Never,Music & Musicals,93 min,4.596140702487593
10894,Michael Miller,55,France,s3301,Burning Cane,Dramas,78 min,0.6993177121433242
2046,Michael Brown,37,India,s5886,W/ Bob & David,TV Comedies,1 Season,4.665982370484768
3684,Katie Jones,21,UK,s8015,Sicilian Ghost Story,"Dramas, International Movies, Thrillers",119 min,2.8720279291886914
22309,Alex Hernandez,52,France,s3520,Kabaneri of the Iron Fortress: The Battle of Unato,"Anime Series, International TV Shows, TV Horror",1 Season,4.984891946910864
15475,Chris Davis,18,Brazil,s4633,The Good Cop,"Crime TV Shows, TV Comedies, TV Dramas",1 Season,3.245065749218835
17661,Michael Hernandez,17,Japan,s1858,The Three Deaths of Marisela Escobedo,"Documentaries, International Movies",110 min,3.7892904683604156
17672,Alex Johnson,16,USA,s4957,Phir Bhi Dil Hai Hindustani,"Comedies, Dramas, International Movies",159 min,2.059094282906681
9951,Michael Martinez,63,Canada,s8148,Taken,"Crime TV Shows, TV Action & Adventure, TV Thrillers",2 Seasons,3.624144324006444
3438,John Hernandez,18,Australia,s1325,Middle of Nowhere,"Dramas, Independent Movies, Romantic Movies",102 min,2.7461817940438955
4416,Emma Smith,55,Australia,s3090,Hot Gimmick: Girl Meets Boy,"Dramas, International Movies",120 min,1.3042565728064226
